source_file,source_url,source_pillar,anchor,relation,target_url,score,target_kd,target_volume
2026-05-29_2--commercial-lenders-for-bad-credit.md,/resources/guides/commercial-lenders-for-bad-credit,Business Loans (Secured),commercial real estate loans bad credit,cross-pillar,/resources/guides/commercial-real-estate-loans-bad-credit,1.363,15.0,50.0
2026-05-30_1--lease-car-tax-deduction.md,/resources/guides/lease-car-tax-deduction,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-05-30_1--lease-car-tax-deduction.md,/resources/guides/lease-car-tax-deduction,Asset & Equipment Finance,car lease tax deduction,same-pillar,/resources/guides/car-lease-tax-deduction,6.395,14.0,70.0
2026-05-30_1--lease-car-tax-deduction.md,/resources/guides/lease-car-tax-deduction,Asset & Equipment Finance,buy car tax deduction,same-pillar,/resources/guides/buy-car-tax-deduction,5.803,11.0,40.0
2026-05-30_1--lease-car-tax-deduction.md,/resources/guides/lease-car-tax-deduction,Asset & Equipment Finance,auto lease tax deduction,same-pillar,/resources/guides/auto-lease-tax-deduction,5.795,14.0,70.0
2026-05-30_1--lease-car-tax-deduction.md,/resources/guides/lease-car-tax-deduction,Asset & Equipment Finance,tax debt loans,cross-pillar,/resources/guides/tax-debt-loans,2.285,6.0,110.0
2026-05-30_2--documents-required-for-business-loan.md,/resources/guides/documents-required-for-business-loan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-05-30_2--documents-required-for-business-loan.md,/resources/guides/documents-required-for-business-loan,Business Loans (Secured),business loan documents,same-pillar,/resources/guides/business-loan-documents,4.911,16.0,40.0
2026-05-30_2--documents-required-for-business-loan.md,/resources/guides/documents-required-for-business-loan,Business Loans (Secured),deposit required for business loan,same-pillar,/resources/guides/deposit-required-for-business-loan,4.615,14.0,40.0
2026-05-30_2--documents-required-for-business-loan.md,/resources/guides/documents-required-for-business-loan,Business Loans (Secured),documents needed for business loan,same-pillar,/resources/guides/documents-needed-for-business-loan,4.603,15.0,40.0
2026-05-30_2--documents-required-for-business-loan.md,/resources/guides/documents-required-for-business-loan,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.376,1.0,70.0
2026-05-31_1--machinery-interest-rates.md,/resources/tools/machinery-interest-rates,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-05-31_1--machinery-interest-rates.md,/resources/tools/machinery-interest-rates,Asset & Equipment Finance,equipment finance interest rates,same-pillar,/resources/tools/equipment-finance-interest-rates,6.052,17.0,140.0
2026-05-31_1--machinery-interest-rates.md,/resources/tools/machinery-interest-rates,Asset & Equipment Finance,farm machinery finance,same-pillar,/resources/guides/farm-machinery-finance,5.795,2.0,320.0
2026-05-31_1--machinery-interest-rates.md,/resources/tools/machinery-interest-rates,Asset & Equipment Finance,agricultural machinery finance,same-pillar,/resources/guides/agricultural-machinery-finance,5.527,1.0,40.0
2026-05-31_1--machinery-interest-rates.md,/resources/tools/machinery-interest-rates,Asset & Equipment Finance,commercial real estate interest rates,cross-pillar,/resources/tools/commercial-real-estate-interest-rates,2.353,23.0,50.0
2026-05-31_2--commercial-property-loan-requirements.md,/resources/guides/commercial-property-loan-requirements,Commercial Finance (General),Commercial Finance (General) guide,pillar,/pillars/commercial-finance-general,999.0,,
2026-05-31_2--commercial-property-loan-requirements.md,/resources/guides/commercial-property-loan-requirements,Commercial Finance (General),commercial loan requirements,same-pillar,/resources/guides/commercial-loan-requirements,5.803,19.0,40.0
2026-05-31_2--commercial-property-loan-requirements.md,/resources/guides/commercial-property-loan-requirements,Commercial Finance (General),loan for construction of commercial property,same-pillar,/resources/guides/loan-for-construction-of-commercial-property,5.62,9.0,90.0
2026-05-31_2--commercial-property-loan-requirements.md,/resources/guides/commercial-property-loan-requirements,Commercial Finance (General),commercial property investment loan,same-pillar,/resources/guides/commercial-property-investment-loan,5.458,22.0,90.0
2026-05-31_2--commercial-property-loan-requirements.md,/resources/guides/commercial-property-loan-requirements,Commercial Finance (General),loan for commercial property calculator,cross-pillar,/resources/tools/loan-for-commercial-property-calculator,2.902,11.0,40.0
2026-06-01_1--invoice-factoring-company.md,/resources/guides/invoice-factoring-company,Invoice & Receivables Finance,Invoice & Receivables Finance guide,pillar,/pillars/invoice-receivables-finance,999.0,,
2026-06-01_1--invoice-factoring-company.md,/resources/guides/invoice-factoring-company,Invoice & Receivables Finance,australian factoring company,same-pillar,/resources/guides/australian-factoring-company,4.875,24.0,50.0
2026-06-01_1--invoice-factoring-company.md,/resources/guides/invoice-factoring-company,Invoice & Receivables Finance,invoice factoring services,same-pillar,/resources/guides/invoice-factoring-services,4.603,15.0,40.0
2026-06-01_1--invoice-factoring-company.md,/resources/guides/invoice-factoring-company,Invoice & Receivables Finance,invoice factoring australia,same-pillar,/resources/guides/invoice-factoring-australia,4.583,19.0,70.0
2026-06-01_1--invoice-factoring-company.md,/resources/guides/invoice-factoring-company,Invoice & Receivables Finance,property development finance,cross-pillar,/resources/guides/property-development-finance,1.235,6.0,210.0
2026-06-01_2--wa-small-business-grants.md,/resources/guides/wa-small-business-grants,Private Lending (Commercial),Private Lending (Commercial) guide,pillar,/pillars/private-lending-commercial,999.0,,
2026-06-01_2--wa-small-business-grants.md,/resources/guides/wa-small-business-grants,Private Lending (Commercial),small business grants $20000 wa,same-pillar,/resources/guides/small-business-grants-20000-wa,6.189,15.0,210.0
2026-06-01_2--wa-small-business-grants.md,/resources/guides/wa-small-business-grants,Private Lending (Commercial),business grants wa,same-pillar,/resources/guides/business-grants-wa,6.002,17.0,90.0
2026-06-01_2--wa-small-business-grants.md,/resources/guides/wa-small-business-grants,Private Lending (Commercial),free small business grants $20000 wa,same-pillar,/resources/guides/free-small-business-grants-20000-wa,5.788,13.0,50.0
2026-06-01_2--wa-small-business-grants.md,/resources/guides/wa-small-business-grants,Private Lending (Commercial),brisbane business loans,cross-pillar,/resources/guides/brisbane-business-loans,2.06,6.0,90.0
2026-06-02_1--equipment-finance-repayment-calculator.md,/resources/tools/equipment-finance-repayment-calculator,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-06-02_1--equipment-finance-repayment-calculator.md,/resources/tools/equipment-finance-repayment-calculator,Asset & Equipment Finance,truck repayment calculator,same-pillar,/resources/tools/truck-repayment-calculator,6.12,6.0,70.0
2026-06-02_1--equipment-finance-repayment-calculator.md,/resources/tools/equipment-finance-repayment-calculator,Asset & Equipment Finance,equipment loan repayment calculator,same-pillar,/resources/tools/equipment-loan-repayment-calculator,6.002,17.0,90.0
2026-06-02_1--equipment-finance-repayment-calculator.md,/resources/tools/equipment-finance-repayment-calculator,Asset & Equipment Finance,truck loan repayment calculator,same-pillar,/resources/tools/truck-loan-repayment-calculator,5.891,9.0,170.0
2026-06-02_1--equipment-finance-repayment-calculator.md,/resources/tools/equipment-finance-repayment-calculator,Asset & Equipment Finance,commercial finance calculator,cross-pillar,/resources/tools/commercial-finance-calculator,2.482,17.0,70.0
2026-06-02_2--credit-one-equipment-finance.md,/resources/guides/credit-one-equipment-finance,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-06-02_2--credit-one-equipment-finance.md,/resources/guides/credit-one-equipment-finance,Asset & Equipment Finance,farm equipment finance,same-pillar,/resources/guides/farm-equipment-finance,5.56,6.0,260.0
2026-06-02_2--credit-one-equipment-finance.md,/resources/guides/credit-one-equipment-finance,Asset & Equipment Finance,ag equipment finance,same-pillar,/resources/guides/ag-equipment-finance,5.522,5.0,210.0
2026-06-02_2--credit-one-equipment-finance.md,/resources/guides/credit-one-equipment-finance,Asset & Equipment Finance,farm machinery finance,same-pillar,/resources/guides/farm-machinery-finance,5.462,2.0,320.0
2026-06-02_2--credit-one-equipment-finance.md,/resources/guides/credit-one-equipment-finance,Asset & Equipment Finance,finance one commercial,cross-pillar,/resources/guides/finance-one-commercial,2.59,14.0,140.0
2026-06-03_1--how-to-get-a-line-of-credit.md,/resources/guides/how-to-get-a-line-of-credit,Working Capital & Overdrafts,Working Capital & Overdrafts guide,pillar,/pillars/working-capital-overdrafts,999.0,,
2026-06-03_1--how-to-get-a-line-of-credit.md,/resources/guides/how-to-get-a-line-of-credit,Working Capital & Overdrafts,how can i get a line of credit,same-pillar,/resources/guides/how-can-i-get-a-line-of-credit,5.03,19.0,40.0
2026-06-03_1--how-to-get-a-line-of-credit.md,/resources/guides/how-to-get-a-line-of-credit,Working Capital & Overdrafts,how do i get a line of credit,same-pillar,/resources/guides/how-do-i-get-a-line-of-credit,4.84,16.0,40.0
2026-06-03_1--how-to-get-a-line-of-credit.md,/resources/guides/how-to-get-a-line-of-credit,Working Capital & Overdrafts,how to obtain a line of credit,same-pillar,/resources/guides/how-to-obtain-a-line-of-credit,4.782,17.0,40.0
2026-06-03_1--how-to-get-a-line-of-credit.md,/resources/guides/how-to-get-a-line-of-credit,Working Capital & Overdrafts,how to get a business loan with poor credit,cross-pillar,/resources/guides/how-to-get-a-business-loan-with-poor-credit,1.213,11.0,50.0
2026-06-03_2--operating-lease-calculator.md,/resources/tools/operating-lease-calculator,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-06-03_2--operating-lease-calculator.md,/resources/tools/operating-lease-calculator,Asset & Equipment Finance,finance lease calculator,same-pillar,/resources/tools/finance-lease-calculator,6.12,6.0,70.0
2026-06-03_2--operating-lease-calculator.md,/resources/tools/operating-lease-calculator,Asset & Equipment Finance,equipment lease calculator,same-pillar,/resources/tools/equipment-lease-calculator,5.99,18.0,90.0
2026-06-03_2--operating-lease-calculator.md,/resources/tools/operating-lease-calculator,Asset & Equipment Finance,hardware lease calculator,same-pillar,/resources/tools/hardware-lease-calculator,5.691,17.0,70.0
2026-06-03_2--operating-lease-calculator.md,/resources/tools/operating-lease-calculator,Asset & Equipment Finance,commercial finance calculator,cross-pillar,/resources/tools/commercial-finance-calculator,2.357,17.0,70.0
2026-06-04_1--line-of-credit-for-a-business.md,/resources/guides/line-of-credit-for-a-business,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-04_1--line-of-credit-for-a-business.md,/resources/guides/line-of-credit-for-a-business,Business Loans (Secured),line of credit business loans,same-pillar,/resources/guides/line-of-credit-business-loans,5.408,13.0,70.0
2026-06-04_1--line-of-credit-for-a-business.md,/resources/guides/line-of-credit-for-a-business,Business Loans (Secured),apply for line of credit,same-pillar,/resources/guides/apply-for-line-of-credit,5.036,14.0,140.0
2026-06-04_1--line-of-credit-for-a-business.md,/resources/guides/line-of-credit-for-a-business,Business Loans (Secured),business line of credit for poor credit,same-pillar,/resources/guides/business-line-of-credit-for-poor-credit,4.986,10.0,40.0
2026-06-04_1--line-of-credit-for-a-business.md,/resources/guides/line-of-credit-for-a-business,Business Loans (Secured),line of credit loans australia,cross-pillar,/resources/guides/line-of-credit-loans-australia,1.425,10.0,50.0
2026-06-04_2--loan-line-of-credit.md,/resources/guides/loan-line-of-credit,Working Capital & Overdrafts,Working Capital & Overdrafts guide,pillar,/pillars/working-capital-overdrafts,999.0,,
2026-06-04_2--loan-line-of-credit.md,/resources/guides/loan-line-of-credit,Working Capital & Overdrafts,viridian line of credit,same-pillar,/resources/guides/viridian-line-of-credit,4.96,12.0,210.0
2026-06-04_2--loan-line-of-credit.md,/resources/guides/loan-line-of-credit,Working Capital & Overdrafts,line of credit lenders,same-pillar,/resources/guides/line-of-credit-lenders,4.853,11.0,90.0
2026-06-04_2--loan-line-of-credit.md,/resources/guides/loan-line-of-credit,Working Capital & Overdrafts,online line of credit,same-pillar,/resources/guides/online-line-of-credit,4.848,13.0,110.0
2026-06-04_2--loan-line-of-credit.md,/resources/guides/loan-line-of-credit,Working Capital & Overdrafts,line of credit business loan,cross-pillar,/resources/guides/line-of-credit-business-loan,1.358,17.0,70.0
2026-06-05_1--small-business-loan-comparison.md,/resources/guides/small-business-loan-comparison,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-05_1--small-business-loan-comparison.md,/resources/guides/small-business-loan-comparison,Business Loans (Secured),small business loan unsecured,same-pillar,/resources/guides/small-business-loan-unsecured,4.62,16.0,70.0
2026-06-05_1--small-business-loan-comparison.md,/resources/guides/small-business-loan-comparison,Business Loans (Secured),small business loan brokers,same-pillar,/resources/guides/small-business-loan-brokers,4.577,17.0,40.0
2026-06-05_1--small-business-loan-comparison.md,/resources/guides/small-business-loan-comparison,Business Loans (Secured),small business loan broker,same-pillar,/resources/guides/small-business-loan-broker,4.565,18.0,40.0
2026-06-05_1--small-business-loan-comparison.md,/resources/guides/small-business-loan-comparison,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.376,1.0,70.0
2026-06-05_2--what-is-required-for-a-business-loan.md,/resources/guides/what-is-required-for-a-business-loan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-05_2--what-is-required-for-a-business-loan.md,/resources/guides/what-is-required-for-a-business-loan,Business Loans (Secured),deposit required for business loan,same-pillar,/resources/guides/deposit-required-for-business-loan,4.615,14.0,40.0
2026-06-05_2--what-is-required-for-a-business-loan.md,/resources/guides/what-is-required-for-a-business-loan,Business Loans (Secured),documents required for business loan,same-pillar,/resources/guides/documents-required-for-business-loan,4.577,17.0,40.0
2026-06-05_2--what-is-required-for-a-business-loan.md,/resources/guides/what-is-required-for-a-business-loan,Business Loans (Secured),better business loan,same-pillar,/resources/guides/better-business-loan,4.485,8.0,210.0
2026-06-05_2--what-is-required-for-a-business-loan.md,/resources/guides/what-is-required-for-a-business-loan,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.376,1.0,70.0
2026-06-06_1--personal-line-of-credit-australia.md,/resources/guides/personal-line-of-credit-australia,Working Capital & Overdrafts,Working Capital & Overdrafts guide,pillar,/pillars/working-capital-overdrafts,999.0,,
2026-06-06_1--personal-line-of-credit-australia.md,/resources/guides/personal-line-of-credit-australia,Working Capital & Overdrafts,instant line of credit australia,same-pillar,/resources/guides/instant-line-of-credit-australia,5.95,6.0,70.0
2026-06-06_1--personal-line-of-credit-australia.md,/resources/guides/personal-line-of-credit-australia,Working Capital & Overdrafts,line of credit loans australia,same-pillar,/resources/guides/line-of-credit-loans-australia,5.88,10.0,50.0
2026-06-06_1--personal-line-of-credit-australia.md,/resources/guides/personal-line-of-credit-australia,Working Capital & Overdrafts,best line of credit loans australia,same-pillar,/resources/tools/best-line-of-credit-loans-australia,5.685,14.0,110.0
2026-06-06_1--personal-line-of-credit-australia.md,/resources/guides/personal-line-of-credit-australia,Working Capital & Overdrafts,abn loans no credit check australia,cross-pillar,/resources/guides/abn-loans-no-credit-check-australia,2.062,4.0,50.0
2026-06-06_2--alternative-business-loan.md,/resources/guides/alternative-business-loan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-06_2--alternative-business-loan.md,/resources/guides/alternative-business-loan,Business Loans (Secured),alternative business loans,same-pillar,/resources/guides/alternative-business-loans,4.857,17.0,70.0
2026-06-06_2--alternative-business-loan.md,/resources/guides/alternative-business-loan,Business Loans (Secured),better business loan,same-pillar,/resources/guides/better-business-loan,4.753,8.0,210.0
2026-06-06_2--alternative-business-loan.md,/resources/guides/alternative-business-loan,Business Loans (Secured),business acquisition loan,same-pillar,/resources/guides/business-acquisition-loan,4.72,5.0,140.0
2026-06-06_2--alternative-business-loan.md,/resources/guides/alternative-business-loan,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.458,1.0,70.0
2026-06-07_1--commercial-lenders-for-brokers.md,/resources/guides/commercial-lenders-for-brokers,Commercial Finance (General),Commercial Finance (General) guide,pillar,/pillars/commercial-finance-general,999.0,,
2026-06-07_1--commercial-lenders-for-brokers.md,/resources/guides/commercial-lenders-for-brokers,Commercial Finance (General),commercial construction lenders,same-pillar,/resources/guides/commercial-construction-lenders,5.553,3.0,90.0
2026-06-07_1--commercial-lenders-for-brokers.md,/resources/guides/commercial-lenders-for-brokers,Commercial Finance (General),alternative business lenders,same-pillar,/resources/guides/alternative-business-lenders,5.079,14.0,40.0
2026-06-07_1--commercial-lenders-for-brokers.md,/resources/guides/commercial-lenders-for-brokers,Commercial Finance (General),business finance brokers melbourne,same-pillar,/resources/guides/business-finance-brokers-melbourne,5.017,19.0,40.0
2026-06-07_1--commercial-lenders-for-brokers.md,/resources/guides/commercial-lenders-for-brokers,Commercial Finance (General),commercial truck lenders,cross-pillar,/resources/guides/commercial-truck-lenders,2.736,11.0,40.0
2026-06-07_2--asset-finance-providers.md,/resources/guides/asset-finance-providers,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-06-07_2--asset-finance-providers.md,/resources/guides/asset-finance-providers,Asset & Equipment Finance,farm equipment finance,same-pillar,/resources/guides/farm-equipment-finance,5.828,6.0,260.0
2026-06-07_2--asset-finance-providers.md,/resources/guides/asset-finance-providers,Asset & Equipment Finance,ag equipment finance,same-pillar,/resources/guides/ag-equipment-finance,5.79,5.0,210.0
2026-06-07_2--asset-finance-providers.md,/resources/guides/asset-finance-providers,Asset & Equipment Finance,earthmoving equipment finance,same-pillar,/resources/guides/earthmoving-equipment-finance,5.7,1.0,70.0
2026-06-07_2--asset-finance-providers.md,/resources/guides/asset-finance-providers,Asset & Equipment Finance,taxation payment plan,cross-pillar,/resources/guides/taxation-payment-plan,2.283,11.0,320.0
2026-06-08_1--lending-business-plan.md,/resources/guides/lending-business-plan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-08_1--lending-business-plan.md,/resources/guides/lending-business-plan,Business Loans (Secured),business cash flow lending,same-pillar,/resources/guides/business-cash-flow-lending,4.51,10.0,260.0
2026-06-08_1--lending-business-plan.md,/resources/guides/lending-business-plan,Business Loans (Secured),business secured loans,same-pillar,/resources/guides/business-secured-loans,4.377,17.0,90.0
2026-06-08_1--lending-business-plan.md,/resources/guides/lending-business-plan,Business Loans (Secured),brisbane business loans,same-pillar,/resources/guides/brisbane-business-loans,4.229,6.0,90.0
2026-06-08_1--lending-business-plan.md,/resources/guides/lending-business-plan,Business Loans (Secured),western australia small business grants,cross-pillar,/resources/guides/western-australia-small-business-grants,1.433,11.0,320.0
2026-06-08_2--australia-unsecured-business-loan.md,/resources/guides/australia-unsecured-business-loan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-08_2--australia-unsecured-business-loan.md,/resources/guides/australia-unsecured-business-loan,Business Loans (Secured),unsecured business loans in australia,same-pillar,/resources/guides/unsecured-business-loans-in-australia,5.929,17.0,70.0
2026-06-08_2--australia-unsecured-business-loan.md,/resources/guides/australia-unsecured-business-loan,Business Loans (Secured),best unsecured business loans australia,same-pillar,/resources/tools/best-unsecured-business-loans-australia,5.607,17.0,70.0
2026-06-08_2--australia-unsecured-business-loan.md,/resources/guides/australia-unsecured-business-loan,Business Loans (Secured),business loan canberra,same-pillar,/resources/guides/business-loan-canberra,5.345,8.0,70.0
2026-06-08_2--australia-unsecured-business-loan.md,/resources/guides/australia-unsecured-business-loan,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,2.757,1.0,70.0
2026-06-09_1--machine-loan-calculator.md,/resources/tools/machine-loan-calculator,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-06-09_1--machine-loan-calculator.md,/resources/tools/machine-loan-calculator,Asset & Equipment Finance,machine finance calculator,same-pillar,/resources/tools/machine-finance-calculator,5.962,17.0,50.0
2026-06-09_1--machine-loan-calculator.md,/resources/tools/machine-loan-calculator,Asset & Equipment Finance,farm equipment loan calculator,same-pillar,/resources/tools/farm-equipment-loan-calculator,5.866,3.0,70.0
2026-06-09_1--machine-loan-calculator.md,/resources/tools/machine-loan-calculator,Asset & Equipment Finance,farm loan calculator australia,same-pillar,/resources/tools/farm-loan-calculator-australia,5.846,3.0,50.0
2026-06-09_1--machine-loan-calculator.md,/resources/tools/machine-loan-calculator,Asset & Equipment Finance,commercial construction loan,cross-pillar,/resources/guides/commercial-construction-loan,2.377,5.0,40.0
2026-06-09_2--best-bad-credit-business-loans.md,/resources/tools/best-bad-credit-business-loans,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-09_2--best-bad-credit-business-loans.md,/resources/tools/best-bad-credit-business-loans,Business Loans (Secured),business loans for bad credit,same-pillar,/resources/guides/business-loans-for-bad-credit,5.099,9.0,140.0
2026-06-09_2--best-bad-credit-business-loans.md,/resources/tools/best-bad-credit-business-loans,Business Loans (Secured),business loan bad credit,same-pillar,/resources/guides/business-loan-bad-credit,4.64,12.0,40.0
2026-06-09_2--best-bad-credit-business-loans.md,/resources/tools/best-bad-credit-business-loans,Business Loans (Secured),bad credit business loans australia,same-pillar,/resources/guides/bad-credit-business-loans-australia,4.64,16.0,90.0
2026-06-09_2--best-bad-credit-business-loans.md,/resources/tools/best-bad-credit-business-loans,Business Loans (Secured),best line of credit loans australia,cross-pillar,/resources/tools/best-line-of-credit-loans-australia,1.292,14.0,110.0
2026-06-10_1--how-to-use-your-tax-to-pay-off-your-mortgage.md,/resources/guides/how-to-use-your-tax-to-pay-off-your-mortgage,Commercial Finance (General),Commercial Finance (General) guide,pillar,/pillars/commercial-finance-general,999.0,,
2026-06-10_1--how-to-use-your-tax-to-pay-off-your-mortgage.md,/resources/guides/how-to-use-your-tax-to-pay-off-your-mortgage,Commercial Finance (General),how to pay off tax debt,same-pillar,/resources/guides/how-to-pay-off-tax-debt,5.402,19.0,40.0
2026-06-10_1--how-to-use-your-tax-to-pay-off-your-mortgage.md,/resources/guides/how-to-use-your-tax-to-pay-off-your-mortgage,Commercial Finance (General),can you pay off a tax debt,same-pillar,/resources/guides/can-you-pay-off-a-tax-debt,5.031,14.0,70.0
2026-06-10_1--how-to-use-your-tax-to-pay-off-your-mortgage.md,/resources/guides/how-to-use-your-tax-to-pay-off-your-mortgage,Commercial Finance (General),loan to pay tax,same-pillar,/resources/guides/loan-to-pay-tax,4.945,10.0,70.0
2026-06-10_1--how-to-use-your-tax-to-pay-off-your-mortgage.md,/resources/guides/how-to-use-your-tax-to-pay-off-your-mortgage,Commercial Finance (General),second mortgage australia,cross-pillar,/resources/guides/second-mortgage-australia,2.433,2.0,140.0
2026-06-10_2--how-to-obtain-a-line-of-credit.md,/resources/guides/how-to-obtain-a-line-of-credit,Working Capital & Overdrafts,Working Capital & Overdrafts guide,pillar,/pillars/working-capital-overdrafts,999.0,,
2026-06-10_2--how-to-obtain-a-line-of-credit.md,/resources/guides/how-to-obtain-a-line-of-credit,Working Capital & Overdrafts,how to get a line of credit,same-pillar,/resources/guides/how-to-get-a-line-of-credit,4.782,17.0,40.0
2026-06-10_2--how-to-obtain-a-line-of-credit.md,/resources/guides/how-to-obtain-a-line-of-credit,Working Capital & Overdrafts,viridian line of credit,same-pillar,/resources/guides/viridian-line-of-credit,4.742,12.0,210.0
2026-06-10_2--how-to-obtain-a-line-of-credit.md,/resources/guides/how-to-obtain-a-line-of-credit,Working Capital & Overdrafts,line of credit lenders,same-pillar,/resources/guides/line-of-credit-lenders,4.634,11.0,90.0
2026-06-10_2--how-to-obtain-a-line-of-credit.md,/resources/guides/how-to-obtain-a-line-of-credit,Working Capital & Overdrafts,apply for line of credit,cross-pillar,/resources/guides/apply-for-line-of-credit,1.108,14.0,140.0
2026-06-11_1--startup-business-funding-bad-credit.md,/resources/guides/startup-business-funding-bad-credit,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-11_1--startup-business-funding-bad-credit.md,/resources/guides/startup-business-funding-bad-credit,Business Loans (Secured),business loans for bad credit,same-pillar,/resources/guides/business-loans-for-bad-credit,4.777,9.0,140.0
2026-06-11_1--startup-business-funding-bad-credit.md,/resources/guides/startup-business-funding-bad-credit,Business Loans (Secured),how to get business funding with bad credit,same-pillar,/resources/guides/how-to-get-business-funding-with-bad-credit,4.475,14.0,50.0
2026-06-11_1--startup-business-funding-bad-credit.md,/resources/guides/startup-business-funding-bad-credit,Business Loans (Secured),business loan bad credit,same-pillar,/resources/guides/business-loan-bad-credit,4.39,12.0,40.0
2026-06-11_1--startup-business-funding-bad-credit.md,/resources/guides/startup-business-funding-bad-credit,Business Loans (Secured),property development loans,cross-pillar,/resources/guides/property-development-loans,1.172,7.0,260.0
2026-06-11_2--small-business-loan-brokers.md,/resources/guides/small-business-loan-brokers,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-11_2--small-business-loan-brokers.md,/resources/guides/small-business-loan-brokers,Business Loans (Secured),small business loan unsecured,same-pillar,/resources/guides/small-business-loan-unsecured,4.62,16.0,70.0
2026-06-11_2--small-business-loan-brokers.md,/resources/guides/small-business-loan-brokers,Business Loans (Secured),small business loan comparison,same-pillar,/resources/guides/small-business-loan-comparison,4.577,17.0,40.0
2026-06-11_2--small-business-loan-brokers.md,/resources/guides/small-business-loan-brokers,Business Loans (Secured),business loan brokers brisbane,same-pillar,/resources/guides/business-loan-brokers-brisbane,4.565,18.0,40.0
2026-06-11_2--small-business-loan-brokers.md,/resources/guides/small-business-loan-brokers,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.376,1.0,70.0
2026-06-12_1--how-do-small-business-loans-work.md,/resources/guides/how-do-small-business-loans-work,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-12_1--how-do-small-business-loans-work.md,/resources/guides/how-do-small-business-loans-work,Business Loans (Secured),how do commercial loans work,same-pillar,/resources/guides/how-do-commercial-loans-work,4.711,13.0,40.0
2026-06-12_1--how-do-small-business-loans-work.md,/resources/guides/how-do-small-business-loans-work,Business Loans (Secured),how does business loans work,same-pillar,/resources/guides/how-does-business-loans-work,4.415,14.0,90.0
2026-06-12_1--how-do-small-business-loans-work.md,/resources/guides/how-do-small-business-loans-work,Business Loans (Secured),secured small business loans,same-pillar,/resources/guides/secured-small-business-loans,4.232,17.0,70.0
2026-06-12_1--how-do-small-business-loans-work.md,/resources/guides/how-do-small-business-loans-work,Business Loans (Secured),how do commercial property loans work,cross-pillar,/resources/guides/how-do-commercial-property-loans-work,1.39,12.0,40.0
2026-06-12_2--compare-business-loan.md,/resources/tools/compare-business-loan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-12_2--compare-business-loan.md,/resources/tools/compare-business-loan,Business Loans (Secured),business loan compare,same-pillar,/resources/tools/business-loan-compare,5.345,18.0,70.0
2026-06-12_2--compare-business-loan.md,/resources/tools/compare-business-loan,Business Loans (Secured),better business loan,same-pillar,/resources/guides/better-business-loan,4.753,8.0,210.0
2026-06-12_2--compare-business-loan.md,/resources/tools/compare-business-loan,Business Loans (Secured),business acquisition loan,same-pillar,/resources/guides/business-acquisition-loan,4.72,5.0,140.0
2026-06-12_2--compare-business-loan.md,/resources/tools/compare-business-loan,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.458,1.0,70.0
2026-06-13_1--business-loans-no-documents.md,/resources/guides/business-loans-no-documents,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
